gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TotalServices,ChargePerService,ChargesTenureRatio,TotalChargesExpected,ChargesGap,IsNewCustomer,IsLoyalCustomer,TenureScore,IsMonthToMonth,IsElectronicCheck,NoOnlineSecurity,NoTechSupport,HighRiskProfile,ChurnProbability,ActualChurn,RiskTier
1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,6.0,14.835714285714285,1.923148148148148,5504.049999999999,18.549999999999272,0,1,4,1,1,1,1,1,0.8556506,1,Critical Risk
0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,287.4,5.0,16.5,24.75,297.0,9.600000000000023,1,0,0,1,0,0,1,0,0.8544162,1,Critical Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,55.45,2.0,18.483333333333334,27.725,55.45,0.0,1,0,0,1,1,1,1,1,0.8543397,0,Critical Risk
1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,463.05,2.0,26.833333333333332,11.5,483.0,19.94999999999999,1,0,0,1,0,1,1,0,0.8543231,1,Critical Risk
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,1391.15,3.0,21.2625,5.002941176470588,1360.8,-30.350000000000136,0,0,2,1,0,1,1,0,0.8538729,0,Critical Risk
0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,3,50.45,50.45,2.0,16.816666666666666,25.225,50.45,0.0,1,0,0,1,0,1,1,0,0.85268813,1,Critical Risk
1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,2,77.85,299.2,2.0,25.95,15.569999999999999,311.4,12.199999999999989,1,0,0,1,1,1,1,1,0.85139537,1,Critical Risk
0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,68.95,351.5,1.0,34.475,11.491666666666667,344.75,-6.75,1,0,0,1,1,1,1,1,0.84931314,0,Critical Risk
1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,3.0,21.4,7.781818181818181,856.0,42.14999999999998,0,0,1,1,1,1,1,1,0.8489827,1,Critical Risk
0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,1,85.4,425.9,3.0,21.35,14.233333333333334,427.0,1.1000000000000227,1,0,0,1,0,1,0,0,0.8484493,1,Critical Risk
0,1,0,0,18,1,0,1,0,0,2,0,0,2,0,1,2,84.95,1443.65,3.0,21.2375,4.471052631578948,1529.1000000000001,85.45000000000005,0,0,2,1,1,1,1,1,0.8445739,0,Critical Risk
0,1,0,0,11,1,2,1,0,0,0,0,2,2,0,1,0,95.15,997.65,4.0,19.03,7.929166666666667,1046.65,49.000000000000114,0,0,1,1,0,1,1,0,0.84438765,1,Critical Risk
0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,545.2,6.0,15.042857142857143,15.042857142857143,631.8,86.59999999999991,1,0,0,1,1,1,1,1,0.84350014,1,Critical Risk
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,2.0,24.8,18.6,223.20000000000002,7.400000000000006,1,0,0,1,0,1,1,0,0.84341425,1,Critical Risk
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,0,95.4,2025.1,4.0,19.080000000000002,4.336363636363637,2003.4,-21.699999999999818,0,0,2,1,0,1,1,0,0.8425625,0,Critical Risk
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,50.75,2.0,16.916666666666668,25.375,50.75,0.0,1,0,0,1,1,1,1,1,0.8417746,1,Critical Risk
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,0,75.1,552.95,2.0,25.03333333333333,9.3875,525.6999999999999,-27.250000000000114,0,0,1,1,0,1,1,0,0.84037256,1,Critical Risk
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,1.0,22.475,14.983333333333334,89.9,4.75,1,0,0,1,0,1,1,0,0.8399647,1,Critical Risk
0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,1400.3,3.0,22.875,5.71875,1372.5,-27.799999999999955,0,0,2,1,1,1,1,1,0.8399046,0,Critical Risk
1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,1013.35,2.0,25.03333333333333,5.006666666666666,1051.3999999999999,38.04999999999984,0,0,2,1,1,1,1,1,0.83899236,0,Critical Risk
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,6.0,14.65,5.697222222222222,1743.35,0.849999999999909,0,0,2,1,1,1,1,1,0.83753926,0,Critical Risk
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,2.0,24.566666666666666,3.35,1547.7,-11.0,0,0,2,1,1,1,1,1,0.83724725,0,Critical Risk
1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,3021.6,3.0,21.025,2.2729729729729726,3027.6,6.0,0,0,3,1,1,1,1,1,0.8369579,1,Critical Risk
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4,0.0,24.4,12.2,24.4,0.0,1,0,0,1,0,1,1,0,0.8367532,0,Critical Risk
0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,1531.4,6.0,14.978571428571428,6.989999999999999,1467.8999999999999,-63.50000000000023,0,0,2,1,1,1,1,1,0.8367477,1,Critical Risk
0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,906.85,3.0,21.2,7.066666666666666,932.8,25.949999999999932,0,0,1,1,0,1,1,0,0.8357806,1,Critical Risk
1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2433.9,6.0,14.892857142857142,4.17,2502.0,68.09999999999991,0,0,2,1,1,1,1,1,0.8357477,1,Critical Risk
1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,130.75,2.0,13.383333333333333,10.0375,120.44999999999999,-10.300000000000011,1,0,0,1,0,1,1,0,0.8354783,1,Critical Risk
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,72.2,305.55,2.0,24.066666666666666,14.440000000000001,288.8,-16.75,1,0,0,1,0,1,1,0,0.8349767,1,Critical Risk
1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,99.65,2404.85,5.0,16.608333333333334,3.986,2391.6000000000004,-13.249999999999545,0,0,2,1,0,1,1,0,0.83447284,0,Critical Risk
0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,525.0,2.0,25.05,9.39375,526.0500000000001,1.0500000000000682,0,0,1,1,1,1,1,1,0.834298,0,Critical Risk
0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.75,606.25,2.0,25.25,8.416666666666666,606.0,-0.25,0,0,1,1,1,1,1,1,0.8337867,1,Critical Risk
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1.0,34.875,23.25,139.5,-5.050000000000011,1,0,0,1,0,1,1,0,0.8334716,1,Critical Risk
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,3.0,21.1,8.440000000000001,759.6,27.100000000000023,0,0,1,1,0,1,1,0,0.83075786,1,Critical Risk
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,142.35,1.0,35.325,23.55,141.3,-1.049999999999983,1,0,0,1,1,1,1,1,0.8302801,1,Critical Risk
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2429.1,3.0,20.1125,2.5140625,2493.9500000000003,64.85000000000036,0,0,3,1,1,1,1,1,0.83026886,0,Critical Risk
1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,367.95,4.0,18.130000000000003,18.130000000000003,362.6,-5.349999999999966,1,0,0,1,1,0,1,0,0.82983166,0,Critical Risk
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4,0.0,24.4,12.2,24.4,0.0,1,0,0,1,0,1,1,0,0.82734525,0,Critical Risk
0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3810.55,5.0,16.675,2.6328947368421054,3701.85,-108.70000000000027,0,0,3,1,1,1,1,1,0.8270044,0,Critical Risk
0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1992.55,5.0,16.641666666666666,4.538636363636363,2096.85,104.29999999999995,0,0,2,1,0,1,1,0,0.82609874,0,Critical Risk
1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,152.45,3.0,19.9625,26.616666666666664,159.7,7.25,1,0,0,1,1,1,0,1,0.8254571,1,Critical Risk
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,52.2,52.2,2.0,17.400000000000002,26.1,52.2,0.0,1,0,0,1,1,1,0,1,0.82448924,1,Critical Risk
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.9,136.05,2.0,24.96666666666667,24.96666666666667,149.8,13.75,1,0,0,1,0,1,1,0,0.8234666,0,Critical Risk
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,24.6,0.0,24.6,12.3,24.6,0.0,1,0,0,1,1,1,1,1,0.8227235,1,Critical Risk
1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,2.0,25.183333333333334,2.1585714285714284,2568.7,143.29999999999973,0,0,3,1,1,1,1,1,0.82166344,0,Critical Risk
0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,864.85,3.0,19.525,6.508333333333333,859.0999999999999,-5.750000000000114,0,0,1,1,0,1,1,0,0.8213606,0,Critical Risk
1,0,1,0,32,1,2,1,0,0,2,0,0,0,0,1,2,78.9,2447.95,3.0,19.725,2.390909090909091,2524.8,76.85000000000036,0,0,3,1,1,1,1,1,0.82039565,1,Critical Risk
1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25,684.85,2.0,25.416666666666668,7.625,686.25,1.3999999999999773,0,0,1,1,1,1,1,1,0.81976414,0,Critical Risk
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,6.0,15.200000000000001,2.216666666666667,5000.8,-127.14999999999964,0,0,3,1,1,1,1,1,0.818909,1,Critical Risk
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,3.0,22.2875,11.14375,624.0500000000001,49.700000000000045,0,0,1,1,1,1,1,1,0.81681496,0,Critical Risk
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.35,139.25,1.0,35.175,23.45,140.7,1.4499999999999886,1,0,0,1,1,1,1,1,0.81652594,0,Critical Risk
1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,556.35,3.0,21.1,12.057142857142859,506.40000000000003,-49.94999999999999,1,0,0,1,1,1,1,1,0.81639034,1,Critical Risk
1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75,4.0,16.9,14.083333333333334,422.5,-31.25,1,0,0,1,1,0,1,0,0.8153453,1,Critical Risk
0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,1132.35,5.0,14.9,6.385714285714286,1162.2,29.850000000000136,0,0,2,1,1,1,0,1,0.8149178,1,Critical Risk
0,0,1,1,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,4.0,17.45,5.816666666666666,1221.5,-37.09999999999991,0,0,2,1,1,1,1,1,0.81482285,1,Critical Risk
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,4.0,17.95,11.21875,628.25,19.450000000000045,0,0,1,1,1,1,0,1,0.8148097,1,Critical Risk
0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,333.6,2.0,25.55,15.330000000000002,306.6,-27.0,1,0,0,1,0,1,1,0,0.81433207,1,Critical Risk
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,78.5,874.2,2.0,26.166666666666668,6.541666666666667,863.5,-10.700000000000045,0,0,1,1,1,1,1,1,0.8135921,0,Critical Risk
1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,1156.1,2.0,26.46666666666667,4.9625,1191.0,34.90000000000009,0,0,2,1,1,1,1,1,0.8134043,1,Critical Risk
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.35,265.35,2.0,24.78333333333333,14.87,297.4,32.049999999999955,1,0,0,1,1,1,1,1,0.81239694,1,Critical Risk
1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,2.0,24.633333333333336,14.780000000000001,295.6,14.75,1,0,0,1,1,1,1,1,0.8119467,1,Critical Risk
1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1,2.0,26.933333333333334,8.08,727.1999999999999,14.099999999999909,0,0,1,1,1,1,1,1,0.8111348,1,Critical Risk
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,4.0,18.080000000000002,18.080000000000002,361.6,4.9500000000000455,1,0,0,1,1,1,0,1,0.8106208,0,Critical Risk
0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,3.0,21.7125,4.342499999999999,1650.1499999999999,85.74999999999977,0,0,2,1,1,1,1,1,0.8078392,0,Critical Risk
0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,2.0,25.183333333333334,12.591666666666667,377.75,28.100000000000023,1,0,0,1,0,1,1,0,0.8078017,1,Critical Risk
0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,1244.5,5.0,16.108333333333334,6.903571428571429,1256.45,11.950000000000045,0,0,2,1,1,0,1,0,0.8070267,1,Critical Risk
1,0,1,1,49,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4872.45,5.0,16.633333333333333,1.996,4890.2,17.75,0,1,4,1,1,1,1,1,0.8061253,1,Critical Risk
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,123.65,1.0,21.65,10.825,129.89999999999998,6.249999999999972,1,0,0,1,1,1,1,1,0.8043482,1,Critical Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,1.0,22.7,22.7,45.4,0.0,1,0,0,1,0,1,1,0,0.8019261,1,Critical Risk
0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55,522.95,3.0,19.6375,9.81875,549.85,26.899999999999977,0,0,1,1,0,1,1,0,0.80090344,0,Critical Risk
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.2,24.2,0.0,24.2,12.1,24.2,0.0,1,0,0,1,0,1,1,0,0.79941356,0,Critical Risk
1,1,1,0,54,1,2,1,0,0,2,0,2,2,0,1,1,99.05,5295.7,5.0,16.508333333333333,1.8009090909090908,5348.7,53.0,0,1,4,1,0,1,1,0,0.7993543,0,Critical Risk
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,401.3,2.0,24.616666666666664,10.549999999999999,443.09999999999997,41.799999999999955,1,0,0,1,0,1,1,0,0.7993337,0,Critical Risk
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,1.0,17.6,8.8,105.60000000000001,-3.3499999999999943,1,0,0,1,0,1,1,0,0.79855114,1,Critical Risk
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,1.0,22.0,22.0,44.0,0.0,1,0,0,1,1,1,1,1,0.79740787,0,Critical Risk
0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,6.0,15.028571428571428,1.5701492537313433,6943.2,6.349999999999454,0,1,4,1,1,1,1,1,0.7971816,0,Critical Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,55.55,55.55,2.0,18.516666666666666,27.775,55.55,0.0,1,0,0,1,0,1,1,0,0.79691327,0,Critical Risk
1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2516.2,3.0,21.225,2.83,2462.1000000000004,-54.099999999999454,0,0,3,1,1,1,1,1,0.7964169,0,Critical Risk
1,0,0,0,44,1,0,1,2,2,2,0,2,2,1,1,2,106.05,4510.8,6.0,15.15,2.3566666666666665,4666.2,155.39999999999964,0,0,3,0,1,0,1,0,0.7929308,0,Critical Risk
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,1253.9,6.0,15.242857142857144,8.207692307692309,1280.4,26.5,0,0,1,1,1,1,1,1,0.7923437,1,Critical Risk
1,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,2,98.35,2515.3,5.0,16.391666666666666,3.6425925925925924,2557.1,41.79999999999973,0,0,3,1,1,1,1,1,0.7912674,1,Critical Risk
1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,6822.15,5.0,16.583333333333332,1.4850746268656716,6567.0,-255.14999999999964,0,1,4,1,0,1,1,0,0.7907084,1,Critical Risk
0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,89.45,240.45,3.0,22.3625,22.3625,268.35,27.900000000000034,1,0,0,1,1,1,1,1,0.7902891,1,Critical Risk
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,209.1,2.0,25.0,18.75,225.0,15.900000000000006,1,0,0,1,0,1,1,0,0.7896707,1,Critical Risk
0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,3314.15,4.0,19.05,2.5065789473684212,3524.25,210.0999999999999,0,0,3,1,1,1,1,1,0.78873515,0,Critical Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1.0,22.925,22.925,45.85,0.0,1,0,0,1,0,1,1,0,0.78781605,1,Critical Risk
0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2983.8,5.0,16.7,3.232258064516129,3006.0,22.199999999999818,0,0,3,1,1,1,1,1,0.786266,1,Critical Risk
0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,1,1,74.75,1129.35,2.0,24.916666666666668,4.397058823529412,1196.0,66.65000000000009,0,0,2,1,0,1,1,0,0.7862219,0,Critical Risk
1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,1400.85,2.0,26.95,4.491666666666666,1374.4499999999998,-26.40000000000009,0,0,2,1,1,1,1,1,0.785799,1,Critical Risk
0,0,1,1,31,1,2,1,0,2,0,0,0,2,0,1,2,91.15,2995.45,4.0,18.23,2.8484375,2825.65,-169.79999999999973,0,0,3,1,1,1,1,1,0.7847282,1,Critical Risk
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.35,261.65,1.0,34.675,13.87,277.4,15.75,1,0,0,1,1,1,1,1,0.7846488,0,Critical Risk
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,2.0,25.366666666666664,3.0439999999999996,1826.3999999999999,113.69999999999982,0,0,2,1,1,1,1,1,0.7842552,1,Critical Risk
0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,3.0,10.65,14.200000000000001,85.2,12.799999999999997,1,0,0,1,1,0,1,0,0.7832905,1,Critical Risk
0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,48.75,179.85,2.0,16.25,9.75,195.0,15.150000000000006,1,0,0,1,0,1,1,0,0.78278023,0,Critical Risk
1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4,268.45,4.0,18.080000000000002,22.6,271.20000000000005,2.750000000000057,1,0,0,1,1,1,1,1,0.7825172,0,Critical Risk
1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,4370.75,4.0,18.21,1.8581632653061224,4370.4,-0.3500000000003638,0,1,3,1,0,1,1,0,0.7824933,0,Critical Risk
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1730.35,3.0,19.8375,3.4499999999999997,1745.6999999999998,15.349999999999909,0,0,2,1,1,1,1,1,0.7817287,1,Critical Risk
0,0,1,0,38,1,2,1,0,0,2,2,2,2,0,1,2,105.0,4026.4,6.0,15.0,2.6923076923076925,3990.0,-36.40000000000009,0,0,3,1,1,1,0,1,0.779281,1,Critical Risk
0,0,0,0,33,1,2,1,0,2,0,0,2,2,0,1,2,100.0,3320.6,5.0,16.666666666666668,2.9411764705882355,3300.0,-20.59999999999991,0,0,3,1,1,1,1,1,0.7784341,0,Critical Risk
0,0,0,0,3,1,0,1,0,2,0,0,2,0,0,0,2,83.75,247.25,3.0,20.9375,20.9375,251.25,4.0,1,0,0,1,1,1,1,1,0.776644,1,Critical Risk
0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,113.2,4689.5,7.0,14.15,2.6952380952380954,4641.2,-48.30000000000018,0,0,3,1,1,0,1,0,0.7754568,1,Critical Risk
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4,1.0,35.15,17.575,210.89999999999998,-9.500000000000028,1,0,0,1,0,1,1,0,0.7749429,0,Critical Risk
1,0,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,108.3,4586.15,6.0,15.471428571428572,2.5186046511627906,4548.599999999999,-37.55000000000018,0,0,3,0,1,1,0,0,0.77439654,0,Critical Risk
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,21.0,21.0,1.0,10.5,10.5,21.0,0.0,1,0,0,1,1,0,0,0,0.7739404,1,Critical Risk
1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,863.1,3.0,22.375,8.136363636363637,895.0,31.899999999999977,0,0,1,1,1,1,1,1,0.7737495,1,Critical Risk
0,1,0,0,15,1,2,1,0,2,0,0,0,2,0,0,2,89.85,1424.95,4.0,17.97,5.615625,1347.75,-77.20000000000005,0,0,2,1,1,1,1,1,0.7734026,1,Critical Risk
0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,1073.3,3.0,12.65,2.2,1113.2,39.90000000000009,0,0,2,1,1,1,1,1,0.77311575,0,Critical Risk
0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,89.3,4192.15,4.0,17.86,1.941304347826087,4018.5,-173.64999999999964,0,0,3,1,0,1,1,0,0.77293515,0,Critical Risk
0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,75.3,2.0,25.099999999999998,37.65,75.3,0.0,1,0,0,1,0,0,1,0,0.772574,1,Critical Risk
1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,74.85,572.45,2.0,24.95,8.316666666666666,598.8,26.34999999999991,0,0,1,1,1,1,1,1,0.7722765,0,Critical Risk
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.4,204.7,1.0,35.2,17.6,211.20000000000002,6.500000000000028,1,0,0,1,1,1,1,1,0.76975775,1,Critical Risk
0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,1122.4,2.0,26.03333333333333,5.206666666666666,1093.3999999999999,-29.000000000000227,0,0,2,1,1,1,1,1,0.7695067,0,Critical Risk
1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.7,316.9,1.0,34.85,11.616666666666667,348.5,31.600000000000023,1,0,0,1,1,1,1,1,0.76895314,1,Critical Risk
1,1,0,0,19,1,2,1,0,0,2,0,0,0,0,1,2,79.85,1471.75,3.0,19.9625,3.9924999999999997,1517.1499999999999,45.399999999999864,0,0,2,1,1,1,1,1,0.7674415,1,Critical Risk
1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2510.2,5.0,15.924999999999999,3.4125,2579.85,69.65000000000009,0,0,3,1,1,1,1,1,0.76739985,1,Critical Risk
0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2869.85,2.0,24.983333333333334,1.9217948717948719,2848.1,-21.75,0,0,3,1,0,1,1,0,0.76696754,1,Critical Risk
1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,50.05,50.05,2.0,16.683333333333334,25.025,50.05,0.0,1,0,0,1,1,1,1,1,0.7655771,0,Critical Risk
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.95,137.95,1.0,35.475,23.650000000000002,141.9,3.950000000000017,1,0,0,1,1,1,1,1,0.76533985,1,Critical Risk
0,1,0,0,32,1,0,1,0,2,0,0,0,0,0,1,2,74.4,2276.95,2.0,24.8,2.254545454545455,2380.8,103.85000000000036,0,0,3,1,1,1,1,1,0.764308,1,Critical Risk
1,0,0,0,3,1,0,1,0,0,2,2,2,0,0,1,3,89.85,244.45,4.0,17.97,22.4625,269.54999999999995,25.099999999999966,1,0,0,1,0,1,0,0,0.7639707,0,Critical Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.15,45.15,1.0,22.575,22.575,45.15,0.0,1,0,0,1,0,1,1,0,0.76267415,0,Critical Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.35,45.35,1.0,22.675,22.675,45.35,0.0,1,0,0,1,0,1,1,0,0.7620293,0,Critical Risk
1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,733.35,2.0,13.216666666666667,1.9825,753.35,20.0,0,0,2,1,1,1,1,1,0.76201445,1,Critical Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,1.0,10.05,10.05,20.1,0.0,1,0,0,1,0,0,0,0,0.76064503,1,Critical Risk
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0.0,25.35,12.675,25.35,0.0,1,0,0,1,0,1,1,0,0.75899,0,Critical Risk
1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3480.0,5.0,16.675,2.8585714285714285,3401.7,-78.30000000000018,0,0,3,1,1,1,1,1,0.75781906,1,Critical Risk
0,0,0,0,16,0,1,0,2,0,0,0,2,0,0,1,2,38.9,664.4,2.0,12.966666666666667,2.288235294117647,622.4,-42.0,0,0,2,1,1,0,1,0,0.75723517,0,Critical Risk
1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,2.0,25.166666666666668,2.6964285714285716,2038.5,144.54999999999995,0,0,3,1,1,1,1,1,0.7569967,1,Critical Risk
1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1710.45,2.0,24.983333333333334,3.122916666666667,1723.8500000000001,13.400000000000091,0,0,2,1,1,1,1,1,0.7569013,1,Critical Risk
1,1,0,0,47,1,2,1,0,0,0,0,2,0,0,1,1,86.05,3865.6,3.0,21.5125,1.7927083333333333,4044.35,178.75,0,0,3,1,0,1,1,0,0.7567994,0,Critical Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.1,45.1,1.0,22.55,22.55,45.1,0.0,1,0,0,1,0,1,1,0,0.7560954,1,Critical Risk
1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25,2.0,16.333333333333332,3.0625,735.0,-14.25,0,0,2,1,1,1,1,1,0.75330806,0,Critical Risk
1,1,0,0,62,1,2,1,0,2,2,2,2,2,1,1,0,110.75,7053.35,7.0,13.84375,1.757936507936508,6866.5,-186.85000000000036,0,1,4,0,0,1,0,0,0.75311637,0,Critical Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,1.0,9.95,9.95,19.9,0.0,1,0,0,1,0,0,0,0,0.7524334,0,Critical Risk
